"GEOID","RPL_theme1","RPL_theme2","RPL_theme3","RPL_theme4","RPL_themes","year","state"
"24606",0.6427,0.4169,0,0.1449,0.2213,2018,"VA"
"24607",0.4562,0.2944,0,0.4056,0.2652,2018,"VA"
"24609",0.7775,0.4472,0.0899,0.7101,0.6067,2018,"VA"
"24612",0.9989,0.9899,0,0.1079,0.6539,2018,"VA"
"24613",0.7742,0.3708,0,0.4528,0.418,2018,"VA"
"24614",0.9472,0.7809,0.4292,0.9764,0.9494,2018,"VA"
"24620",0.9978,0.7146,0.1056,0.4416,0.718,2018,"VA"
"24622",0.827,0.9124,0.1135,0.2798,0.5157,2018,"VA"
"24628",0.6843,0.2079,0,0.1494,0.1809,2018,"VA"
"24630",0.8663,0.9461,0.1944,0.8427,0.864,2018,"VA"
"24631",0.9775,0.5528,0.6169,0.9685,0.964,2018,"VA"
"24634",0.6753,0.7101,0,0.3596,0.3989,2018,"VA"
"24635",0.8719,0.2056,0.6787,0.8888,0.8449,2018,"VA"
"24637",0.7382,0.8404,0.1472,0.482,0.5652,2018,"VA"
"24639",0.9303,0.6573,0.1292,0.8596,0.8202,2018,"VA"
"24641",0.9461,0.891,0.3831,0.9539,0.9483,2018,"VA"
"24646",0.9596,0.3045,0,0.4202,0.5225,2018,"VA"
"24649",0.9292,0.1281,0.1236,0.2472,0.3326,2018,"VA"
"24651",0.7955,0.8787,0.2,0.8955,0.8303,2018,"VA"
"24656",0.8494,0.6596,0.3607,0.4022,0.6112,2018,"VA"
"24657",0.9764,0.2528,0.1202,0.4607,0.5809,2018,"VA"
"98001",0.3986,0.276,0.8467,0.6286,0.6116,2018,"WA"
"98002",0.8637,0.8416,0.8825,0.9932,0.9779,2018,"WA"
"98003",0.7666,0.6388,0.9131,0.9864,0.9404,2018,"WA"
"98004",0.0784,0.0698,0.845,0.8143,0.3969,2018,"WA"
"98005",0.0801,0.063,0.891,0.6235,0.3441,2018,"WA"
"98006",0.0341,0.1618,0.8773,0.3765,0.2419,2018,"WA"
"98007",0.2368,0.0562,0.9233,0.8859,0.5622,2018,"WA"
"98008",0.2181,0.3135,0.8637,0.7257,0.5775,2018,"WA"
"98010",0.138,0.1584,0.4855,0.1244,0.0954,2018,"WA"
"98011",0.1414,0.1516,0.7462,0.8535,0.4736,2018,"WA"
"98012",0.0937,0.1942,0.8024,0.5537,0.3663,2018,"WA"
"98014",0.0562,0.0596,0.402,0.2078,0.0716,2018,"WA"
"98019",0.0664,0.0852,0.293,0.1908,0.0647,2018,"WA"
"98020",0.0511,0.2334,0.5486,0.5094,0.2283,2018,"WA"
"98021",0.0835,0.1039,0.7751,0.5417,0.2913,2018,"WA"
"98022",0.3288,0.5707,0.615,0.6252,0.5571,2018,"WA"
"98023",0.4344,0.3731,0.8603,0.6133,0.6542,2018,"WA"
"98024",0.121,0.4651,0.6968,0.2964,0.3032,2018,"WA"
"98026",0.1227,0.1158,0.6678,0.4923,0.2538,2018,"WA"
"98027",0.1261,0.1789,0.7411,0.6422,0.3952,2018,"WA"
"98028",0.1516,0.1499,0.678,0.5605,0.3339,2018,"WA"
"98029",0.109,0.1601,0.7973,0.4412,0.3083,2018,"WA"
"98030",0.8688,0.615,0.9319,0.971,0.9625,2018,"WA"
"98031",0.6371,0.3714,0.9165,0.8961,0.8382,2018,"WA"
"98032",0.7751,0.3867,0.9063,0.9949,0.9319,2018,"WA"
"98033",0.0477,0.0681,0.724,0.6746,0.2675,2018,"WA"
"98034",0.1244,0.0647,0.7956,0.6388,0.339,2018,"WA"
"98036",0.2709,0.3918,0.8535,0.8245,0.6712,2018,"WA"
"98037",0.4532,0.1738,0.8688,0.8228,0.6934,2018,"WA"
"98038",0.1448,0.2675,0.414,0.2317,0.1567,2018,"WA"
"98039",0.0187,0.2709,0.7649,0.0187,0.0596,2018,"WA"
"98040",0.0358,0.4003,0.7394,0.4991,0.3203,2018,"WA"
"98042",0.1738,0.138,0.7802,0.4003,0.3152,2018,"WA"
"98043",0.2232,0.2249,0.8007,0.753,0.5468,2018,"WA"
"98045",0.1295,0.1346,0.5468,0.6269,0.3015,2018,"WA"
"98047",0.5009,0.6882,0.7359,0.8211,0.7615,2018,"WA"
"98050",0.0153,0.017,0.2249,0,0.0017,2018,"WA"
"98051",0.184,0.1465,0.448,0.247,0.1516,2018,"WA"
"98052",0.063,0.0886,0.8535,0.8603,0.4259,2018,"WA"
"98053",0.0204,0.2811,0.6593,0.2879,0.1721,2018,"WA"
"98055",0.2947,0.2061,0.908,0.8433,0.6678,2018,"WA"
"98056",0.3305,0.1772,0.8876,0.7496,0.6099,2018,"WA"
"98057",0.6695,0.3578,0.8961,0.954,0.8637,2018,"WA"
"98058",0.2419,0.1976,0.8416,0.6048,0.4991,2018,"WA"
"98059",0.1482,0.2692,0.8569,0.4906,0.4072,2018,"WA"
"98065",0.0392,0.1278,0.552,0.2913,0.1107,2018,"WA"
"98068",0.1278,0.0784,0.6371,0.3543,0.1635,2018,"WA"
"98070",0.0409,0.2436,0.3373,0.5298,0.1874,2018,"WA"
"98072",0.0545,0.1857,0.5213,0.5315,0.2181,2018,"WA"
"98074",0.0221,0.1227,0.7513,0.1993,0.109,2018,"WA"
"98075",0.0136,0.1567,0.7888,0.2606,0.1448,2018,"WA"
"98077",0.0494,0.0971,0.5877,0.063,0.0545,2018,"WA"
"98087",0.5434,0.2538,0.8944,0.7411,0.7274,2018,"WA"
"98092",0.3339,0.2368,0.8177,0.6593,0.5741,2018,"WA"
"98101",0.1908,0.1482,0.7206,0.9727,0.5877,2018,"WA"
"98102",0.0239,0.0187,0.5707,0.7649,0.138,2018,"WA"
"98103",0.0528,0.029,0.54,0.6371,0.1465,2018,"WA"
"98104",0.6337,0.2044,0.9029,0.9898,0.8603,2018,"WA"
"98105",0.506,0.0204,0.7666,0.9472,0.5349,2018,"WA"
"98106",0.6542,0.2572,0.9046,0.7564,0.7785,2018,"WA"
"98107",0.0307,0.0239,0.4549,0.7462,0.1312,2018,"WA"
"98108",0.8569,0.3765,0.971,0.8944,0.9114,2018,"WA"
"98109",0.0767,0.0221,0.7019,0.9387,0.3066,2018,"WA"
"98110",0.029,0.6133,0.3578,0.4702,0.2317,2018,"WA"
"98112",0.1175,0.0341,0.5349,0.6899,0.2215,2018,"WA"
"98115",0.1022,0.0545,0.632,0.6695,0.2658,2018,"WA"
"98116",0.0256,0.0903,0.4634,0.632,0.1823,2018,"WA"
"98117",0.0647,0.0579,0.54,0.4293,0.1397,2018,"WA"
"98118",0.7104,0.2624,0.954,0.9336,0.8739,2018,"WA"
"98119",0.0596,0.0256,0.6252,0.937,0.2743,2018,"WA"
"98121",0.0852,0.0153,0.6133,0.9693,0.2845,2018,"WA"
"98122",0.2811,0.0307,0.77,0.9557,0.4974,2018,"WA"
"98125",0.4157,0.1635,0.8433,0.9029,0.6899,2018,"WA"
"98126",0.3509,0.2624,0.8262,0.7905,0.6491,2018,"WA"
"98133",0.3118,0.1704,0.8399,0.9267,0.6576,2018,"WA"
"98134",0.4923,0.2998,0.6951,0.983,0.7666,2018,"WA"
"98136",0.0273,0.1193,0.494,0.5145,0.1601,2018,"WA"
"98144",0.3629,0.0835,0.9216,0.9438,0.6729,2018,"WA"
"98146",0.6065,0.5741,0.8995,0.8722,0.8433,2018,"WA"
"98148",0.753,0.77,0.9012,0.9404,0.9302,2018,"WA"
"98154",NA,NA,NA,NA,NA,2018,"WA"
"98155",0.1772,0.1874,0.7615,0.799,0.5179,2018,"WA"
"98158",NA,NA,NA,NA,NA,2018,"WA"
"98164",0.0426,0.0392,0.7734,0.3646,0.1363,2018,"WA"
"98166",0.3595,0.2095,0.8092,0.6797,0.5758,2018,"WA"
"98168",0.8722,0.5537,0.9506,0.9489,0.9489,2018,"WA"
"98174",NA,NA,NA,NA,NA,2018,"WA"
"98177",0.0579,0.2385,0.5503,0.5843,0.2828,2018,"WA"
"98178",0.5213,0.4361,0.9489,0.8092,0.7836,2018,"WA"
"98188",0.5281,0.1652,0.9438,0.9216,0.7598,2018,"WA"
"98195",0.1499,0.0324,0.506,0.0937,0.0579,2018,"WA"
"98198",0.661,0.5043,0.8859,0.9676,0.8927,2018,"WA"
"98199",0.0443,0.0801,0.5809,0.5911,0.1891,2018,"WA"
"98201",0.7819,0.5009,0.7581,0.9523,0.8859,2018,"WA"
"98203",0.5503,0.5417,0.7853,0.8007,0.7581,2018,"WA"
"98204",0.8211,0.7019,0.9097,0.9506,0.9438,2018,"WA"
"98205",0.1601,0.3237,0.6167,0.1567,0.184,2018,"WA"
"98207",0.0698,0,0.3901,0.0937,0.0102,2018,"WA"
"98208",0.2743,0.3186,0.8245,0.7104,0.5945,2018,"WA"
"98220",0.9421,0.8807,0.0818,0.121,0.4889,2018,"WA"
"98221",0.201,0.4821,0.3254,0.5196,0.3424,2018,"WA"
"98222",0.0034,0.0477,0,0.1278,0.0068,2018,"WA"
"98223",0.2334,0.3339,0.5162,0.6167,0.4174,2018,"WA"
"98224",0.7717,0.368,0.1295,0.1618,0.3049,2018,"WA"
"98225",0.6882,0.0528,0.5792,0.9097,0.6405,2018,"WA"
"98226",0.5741,0.6201,0.6865,0.8075,0.7683,2018,"WA"
"98229",0.3049,0.2777,0.5332,0.5707,0.4276,2018,"WA"
"98230",0.5809,0.4957,0.431,0.5332,0.5639,2018,"WA"
"98232",0.5588,0.1397,0.8365,0.2044,0.3986,2018,"WA"
"98233",0.6457,0.8705,0.8382,0.7768,0.8552,2018,"WA"
"98235",0.5911,0.3032,0,0,0.0681,2018,"WA"
"98236",0.1652,0.2215,0.2641,0.2981,0.1499,2018,"WA"
"98237",0.8876,0.8654,0.3629,0.4838,0.7445,2018,"WA"
"98238",NA,NA,NA,NA,NA,2018,"WA"
"98239",0.1925,0.2845,0.2913,0.4804,0.2572,2018,"WA"
"98240",0.4668,0.3288,0.2862,0.4395,0.3884,2018,"WA"
"98241",0.8228,0.9216,0.2112,0.6985,0.7547,2018,"WA"
"98243",0.2521,0.1124,0.1073,0.4549,0.1482,2018,"WA"
"98244",0.6899,0.1073,0.3935,0.2947,0.3526,2018,"WA"
"98245",0.2641,0.3884,0.3169,0.5264,0.356,2018,"WA"
"98247",0.8552,0.6422,0.8279,0.5792,0.8365,2018,"WA"
"98248",0.5554,0.6167,0.6218,0.5945,0.6593,2018,"WA"
"98249",0.2692,0.4838,0.3186,0.6099,0.4208,2018,"WA"
"98250",0.1363,0.3118,0.4072,0.7445,0.3799,2018,"WA"
"98251",0.3186,0.339,0.2794,0.54,0.3578,2018,"WA"
"98252",0.1959,0.3663,0.5383,0.6065,0.402,2018,"WA"
"98253",0.0886,0.4055,0.0647,0.0221,0.0239,2018,"WA"
"98255",0.8262,0.1891,0.385,0.0324,0.2436,2018,"WA"
"98256",0.6235,0.184,0.23,0.1874,0.23,2018,"WA"
"98257",0.3083,0.6627,0.5179,0.4037,0.4293,2018,"WA"
"98258",0.2215,0.5434,0.5588,0.4157,0.3765,2018,"WA"
"98260",0.1193,0.4889,0.2453,0.3356,0.1687,2018,"WA"
"98261",0.2487,0.3101,0.4821,0.3526,0.2947,2018,"WA"
"98262",0.2913,0.3373,0.0681,0.075,0.0784,2018,"WA"
"98263",0.3782,0.1414,0.6065,0.0239,0.1005,2018,"WA"
"98264",0.2896,0.5366,0.6525,0.7615,0.6014,2018,"WA"
"98266",0.9881,0.7956,0.5911,0.4736,0.8518,2018,"WA"
"98267",0.971,0.6542,0.1925,0.1635,0.5451,2018,"WA"
"98270",0.4106,0.5486,0.6678,0.6627,0.6269,2018,"WA"
"98271",0.4906,0.4157,0.7053,0.6201,0.6286,2018,"WA"
"98272",0.3424,0.201,0.6985,0.879,0.615,2018,"WA"
"98273",0.7871,0.644,0.862,0.9421,0.9182,2018,"WA"
"98274",0.5264,0.7411,0.8313,0.6934,0.7632,2018,"WA"
"98275",0.1056,0.1022,0.816,0.4753,0.2879,2018,"WA"
"98276",0.5162,0.5588,0.2572,0.1652,0.2811,2018,"WA"
"98277",0.523,0.7581,0.6542,0.5622,0.6763,2018,"WA"
"98278",0.1107,0.0085,0.4106,0.0937,0.0136,2018,"WA"
"98279",0.0733,0.4617,0.1141,0.1227,0.063,2018,"WA"
"98280",0.3032,0.1244,0.1584,0.0204,0.0358,2018,"WA"
"98281",0.2675,0.8041,0.4174,0.4225,0.4327,2018,"WA"
"98282",0.1942,0.3833,0.2692,0.3339,0.1976,2018,"WA"
"98283",0.707,0.8024,0.5298,0.7376,0.7802,2018,"WA"
"98284",0.5792,0.552,0.4957,0.925,0.7376,2018,"WA"
"98286",0.017,0.5349,0.155,0.3714,0.1073,2018,"WA"
"98288",0.2794,0.9557,0.4719,0.402,0.5162,2018,"WA"
"98290",0.2061,0.23,0.3816,0.5758,0.3322,2018,"WA"
"98292",0.1618,0.3935,0.3066,0.6457,0.3475,2018,"WA"
"98294",0.3441,0.4532,0.6184,0.2164,0.3288,2018,"WA"
"98295",0.644,0.5911,0.6576,0.6031,0.7104,2018,"WA"
"98296",0.0613,0.1925,0.6405,0.3254,0.1806,2018,"WA"
"98297",0.1584,0.1261,0,0.1397,0.0477,2018,"WA"
"98303",0.1789,0.075,0.1618,0.0256,0.017,2018,"WA"
"98304",0.8501,0.4923,0.0375,0.8688,0.6968,2018,"WA"
"98305",0.9472,0.9097,0.075,0.2862,0.6474,2018,"WA"
"98310",0.5673,0.816,0.7104,0.8654,0.8211,2018,"WA"
"98311",0.2317,0.6031,0.6337,0.5928,0.5026,2018,"WA"
"98312",0.5451,0.494,0.5605,0.7002,0.6559,2018,"WA"
"98314",0.1465,0.0119,0.3015,0.0903,0.0153,2018,"WA"
"98315",0.4123,0.121,0.3646,0.2521,0.201,2018,"WA"
"98320",0.6286,0.5605,0.3118,0.3169,0.4378,2018,"WA"
"98321",0.3612,0.5162,0.4412,0.5179,0.4514,2018,"WA"
"98323",0.5997,0.6014,0.1295,0.1687,0.2726,2018,"WA"
"98325",0.2555,0.5451,0.167,0.6882,0.3731,2018,"WA"
"98326",0.7342,0.322,0.6644,0.6865,0.724,2018,"WA"
"98327",0.2266,0.155,0.5639,0.368,0.247,2018,"WA"
"98328",0.4617,0.7172,0.3339,0.3066,0.4106,2018,"WA"
"98329",0.3271,0.4395,0.3441,0.356,0.3186,2018,"WA"
"98330",0.4991,0,0.4412,0,0.0187,2018,"WA"
"98331",0.9148,0.8143,0.8484,0.9983,0.9898,2018,"WA"
"98332",0.1039,0.167,0.5775,0.4583,0.2266,2018,"WA"
"98333",0.2402,0.1448,0.1959,0.1363,0.075,2018,"WA"
"98335",0.0988,0.3526,0.3952,0.46,0.2385,2018,"WA"
"98336",0.9591,0.7513,0.1601,0.4123,0.6917,2018,"WA"
"98337",0.6627,0.2283,0.6201,0.7836,0.7053,2018,"WA"
"98338",0.356,0.3629,0.4242,0.615,0.46,2018,"WA"
"98339",0.477,0.7104,0.3833,0.6831,0.6048,2018,"WA"
"98340",0.0716,0.7905,0.2709,0.0698,0.0869,2018,"WA"
"98342",0.1141,0.2521,0.2726,0.1295,0.0767,2018,"WA"
"98345",0.0102,0.1312,0.1635,0.1721,0.0392,2018,"WA"
"98346",0.3015,0.3441,0.2743,0.3731,0.2641,2018,"WA"
"98349",0.4889,0.9591,0.138,0.5997,0.569,2018,"WA"
"98350",0.9847,0.8399,0.5315,0.678,0.9012,2018,"WA"
"98351",0.2078,0.9915,0.3492,0.3833,0.4668,2018,"WA"
"98353",0.0085,0,0,0.1056,0.0034,2018,"WA"
"98354",0.2249,0.3424,0.4327,0.4514,0.3237,2018,"WA"
"98355",0.9506,0.8126,0.1175,0.3135,0.6184,2018,"WA"
"98356",0.954,0.9523,0.6099,0.8279,0.9574,2018,"WA"
"98357",0.9761,0.8484,0.523,0.9182,0.9523,2018,"WA"
"98358",0.1635,0.109,0.0596,0.1431,0.0494,2018,"WA"
"98359",0.6099,0.753,0.2147,0.523,0.5281,2018,"WA"
"98360",0.3169,0.6678,0.46,0.3918,0.4123,2018,"WA"
"98361",0.3663,0.9744,0.0409,0.184,0.293,2018,"WA"
"98362",0.6491,0.7547,0.3918,0.8109,0.7394,2018,"WA"
"98363",0.8041,0.9131,0.4617,0.8842,0.8756,2018,"WA"
"98364",0.0051,0.9693,0,0,0.0204,2018,"WA"
"98365",0.4242,0.2555,0.1465,0.0409,0.0801,2018,"WA"
"98366",0.5928,0.8739,0.5554,0.8518,0.7973,2018,"WA"
"98367",0.3935,0.5877,0.4089,0.569,0.5077,2018,"WA"
"98368",0.4174,0.5247,0.3101,0.661,0.5094,2018,"WA"
"98370",0.1704,0.3986,0.4685,0.4889,0.3305,2018,"WA"
"98371",0.3135,0.4072,0.5673,0.7359,0.54,2018,"WA"
"98372",0.3101,0.4225,0.6269,0.8484,0.6133,2018,"WA"
"98373",0.4787,0.5758,0.6797,0.5554,0.6201,2018,"WA"
"98374",0.385,0.6712,0.6048,0.5434,0.5656,2018,"WA"
"98375",0.3867,0.4259,0.7802,0.3595,0.4753,2018,"WA"
"98376",0.5605,0.5383,0.3782,0.4106,0.4804,2018,"WA"
"98377",0.6763,0.6337,0.1448,0.4685,0.477,2018,"WA"
"98380",0.2777,0.2947,0.1397,0.3305,0.1652,2018,"WA"
"98381",0.2095,0.0358,0.2317,0.0579,0.0307,2018,"WA"
"98382",0.3748,0.6899,0.3288,0.6814,0.5417,2018,"WA"
"98383",0.1533,0.2913,0.5724,0.7325,0.4191,2018,"WA"
"98385",0.7308,0.2794,0.2078,0.1261,0.2521,2018,"WA"
"98387",0.6048,0.5997,0.7342,0.5043,0.6797,2018,"WA"
"98388",0.4089,0.6048,0.7121,0.4378,0.5605,2018,"WA"
"98390",0.3526,0.8825,0.4957,0.5656,0.5894,2018,"WA"
"98391",0.1329,0.3612,0.4293,0.3952,0.2453,2018,"WA"
"98392",0.368,0.6968,0.6286,0.2777,0.431,2018,"WA"
"98394",0.2283,0.0818,0.0613,0.0613,0.0324,2018,"WA"
"98396",0.4293,0.2589,0.3032,0.3186,0.2998,2018,"WA"
"98402",0.6474,0.1533,0.8194,0.9302,0.7734,2018,"WA"
"98403",0.167,0.0716,0.4736,0.6116,0.2487,2018,"WA"
"98404",0.9114,0.724,0.9302,0.8262,0.954,2018,"WA"
"98405",0.8433,0.4446,0.8126,0.9131,0.891,2018,"WA"
"98406",0.1687,0.2317,0.6337,0.7513,0.4429,2018,"WA"
"98407",0.2504,0.6218,0.6422,0.5366,0.4906,2018,"WA"
"98408",0.7445,0.6371,0.8637,0.7428,0.8484,2018,"WA"
"98409",0.8177,0.5179,0.8671,0.8313,0.8893,2018,"WA"
"98416",0.2828,0.0136,0.3339,0.0937,0.0341,2018,"WA"
"98418",0.8399,0.2181,0.8041,0.6968,0.7905,2018,"WA"
"98421",0.9949,0.0375,0.9932,0.0937,0.5843,2018,"WA"
"98422",0.2129,0.2385,0.799,0.2845,0.3271,2018,"WA"
"98424",0.5758,0.3952,0.8756,0.8348,0.7888,2018,"WA"
"98430",NA,NA,NA,NA,NA,2018,"WA"
"98433",0.6525,0.2879,0.6848,0.5588,0.644,2018,"WA"
"98438",0.0818,0,0.4497,0.3629,0.0511,2018,"WA"
"98439",0.9404,0.6576,0.7428,0.77,0.9131,2018,"WA"
"98443",0.448,0.4668,0.5537,0.385,0.4463,2018,"WA"
"98444",0.925,0.7274,0.8842,0.9779,0.9727,2018,"WA"
"98445",0.6968,0.7922,0.8143,0.6678,0.8279,2018,"WA"
"98446",0.4446,0.2027,0.5928,0.506,0.4566,2018,"WA"
"98447",0.4395,0.0102,0.6116,0.0937,0.0733,2018,"WA"
"98465",0.5945,0.6763,0.7291,0.8296,0.8024,2018,"WA"
"98466",0.293,0.6405,0.707,0.5673,0.5673,2018,"WA"
"98467",0.3322,0.7717,0.7836,0.7155,0.7002,2018,"WA"
"98498",0.3646,0.4719,0.8075,0.7939,0.6951,2018,"WA"
"98499",0.908,0.8859,0.8807,0.9813,0.9847,2018,"WA"
"98501",0.3066,0.4566,0.6031,0.598,0.494,2018,"WA"
"98502",0.4838,0.3015,0.6303,0.8041,0.6525,2018,"WA"
"98503",0.552,0.8365,0.7308,0.7547,0.7871,2018,"WA"
"98506",0.3918,0.5332,0.4957,0.8399,0.6354,2018,"WA"
"98512",0.3458,0.1908,0.3986,0.8126,0.4821,2018,"WA"
"98513",0.3714,0.4208,0.6814,0.4872,0.5128,2018,"WA"
"98516",0.2606,0.4327,0.7564,0.4174,0.4446,2018,"WA"
"98520",0.8773,0.8433,0.7547,0.9591,0.9557,2018,"WA"
"98524",0.2198,0.4293,0.1789,0.0784,0.0818,2018,"WA"
"98526",0.8739,0.3407,0.6627,0.586,0.7462,2018,"WA"
"98527",0.6865,0.5503,0.2504,0.2129,0.3867,2018,"WA"
"98528",0.8024,0.6099,0.7223,0.9148,0.8825,2018,"WA"
"98530",0.983,0.9659,0.0954,0.4208,0.7717,2018,"WA"
"98531",0.9097,0.9506,0.7428,0.9659,0.9761,2018,"WA"
"98532",0.586,0.7121,0.3748,0.8671,0.7223,2018,"WA"
"98533",0.0954,0.5077,0.0426,0.0511,0.0443,2018,"WA"
"98535",0.9523,0.6797,0.2641,0.322,0.6627,2018,"WA"
"98536",0.4497,0.3799,0,0.0596,0.0971,2018,"WA"
"98537",0.4003,0.5111,0.3441,0.1158,0.2095,2018,"WA"
"98538",0.7019,0.1755,0.2266,0.1482,0.2402,2018,"WA"
"98541",0.8586,0.8773,0.5809,0.8416,0.8944,2018,"WA"
"98542",0.8109,0.845,0.1567,0.1601,0.4344,2018,"WA"
"98544",0.8075,0.0443,0.2964,0,0.0903,2018,"WA"
"98546",0.5094,0.5281,0.1107,0.1141,0.1618,2018,"WA"
"98547",0.6951,0.4412,0.506,0.1312,0.3748,2018,"WA"
"98548",0.8296,0.6559,0.2198,0.3424,0.5264,2018,"WA"
"98550",0.8126,0.9165,0.5026,0.6763,0.8262,2018,"WA"
"98552",0.6917,0.6985,0.7155,0.2896,0.6218,2018,"WA"
"98555",0.4974,0.4634,0.2129,0.0647,0.155,2018,"WA"
"98557",0.5963,0.5843,0.3526,0.5468,0.5707,2018,"WA"
"98558",0.0971,0.9029,0.0784,0.3407,0.1942,2018,"WA"
"98559",NA,NA,NA,NA,NA,2018,"WA"
"98560",0.2164,0.1295,0.0494,0.4344,0.1295,2018,"WA"
"98562",NA,NA,NA,NA,NA,2018,"WA"
"98563",0.6678,0.9353,0.3969,0.6014,0.7257,2018,"WA"
"98564",0.7325,0.5724,0.7257,0.339,0.6422,2018,"WA"
"98565",0.8279,0.3152,0.1635,0.2453,0.385,2018,"WA"
"98568",0.8705,0.8382,0.339,0.2027,0.5826,2018,"WA"
"98569",0.6746,0.8637,0.477,0.4634,0.678,2018,"WA"
"98570",0.7615,0.9404,0.2845,0.4089,0.6695,2018,"WA"
"98571",0.678,0.0767,0.2419,0.046,0.1039,2018,"WA"
"98572",0.4412,0.4906,0.167,0.2181,0.2249,2018,"WA"
"98575",0.3254,0.4191,0.2896,0.1925,0.2044,2018,"WA"
"98576",0.7053,0.891,0.3697,0.3152,0.5963,2018,"WA"
"98577",0.7683,0.9472,0.7087,0.6508,0.8654,2018,"WA"
"98579",0.6576,0.7683,0.6014,0.4617,0.6746,2018,"WA"
"98580",0.6167,0.8671,0.3254,0.4668,0.5997,2018,"WA"
"98581",0.322,0.4549,0.0443,0.1516,0.1261,2018,"WA"
"98582",0.4429,0.4685,0,0.0869,0.121,2018,"WA"
"98583",0.6644,0.3322,0,0.0341,0.1158,2018,"WA"
"98584",0.8245,0.9302,0.6917,0.9012,0.9284,2018,"WA"
"98585",0.6422,0.8177,0.0818,0.2624,0.3918,2018,"WA"
"98586",0.9182,0.9949,0.8586,0.7138,0.971,2018,"WA"
"98587",0.9796,0.954,0.5281,0.8773,0.9659,2018,"WA"
"98588",0.4549,0.356,0.167,0.1533,0.1738,2018,"WA"
"98589",0.5026,0.632,0.4037,0.6218,0.5809,2018,"WA"
"98590",0.8143,0.6184,0.3032,0.0477,0.322,2018,"WA"
"98591",0.4821,0.6235,0.4123,0.3697,0.4532,2018,"WA"
"98592",0.3969,0.506,0.0988,0.0392,0.0886,2018,"WA"
"98593",0.9659,0.7939,0.7376,0.7734,0.9472,2018,"WA"
"98595",0.8859,0.8535,0.4685,0.7802,0.862,2018,"WA"
"98596",0.7973,0.9796,0.6746,0.7871,0.9148,2018,"WA"
"98597",0.6797,0.8262,0.4889,0.4974,0.6814,2018,"WA"
"98601",0.6116,0.2129,0.0579,0.7274,0.448,2018,"WA"
"98602",0.3765,0.2487,0.3612,0.0494,0.1124,2018,"WA"
"98603",0.2453,0.8722,0.1857,0.0562,0.1227,2018,"WA"
"98604",0.2981,0.4872,0.4923,0.5877,0.4651,2018,"WA"
"98605",0.6661,0.3697,0.8058,0.5162,0.6831,2018,"WA"
"98606",0.1431,0.2658,0.4497,0.4702,0.2692,2018,"WA"
"98607",0.1073,0.3083,0.5656,0.3101,0.2027,2018,"WA"
"98610",0.6252,0.7462,0.54,0.9233,0.8075,2018,"WA"
"98611",0.5468,0.8228,0.2675,0.5741,0.586,2018,"WA"
"98612",0.5383,0.7632,0.2368,0.5026,0.5009,2018,"WA"
"98613",0.7836,0.3049,0.1329,0.1448,0.2777,2018,"WA"
"98614",0.46,0.3782,0.2334,0.3015,0.2981,2018,"WA"
"98616",0.276,0.0954,0,0,0.0119,2018,"WA"
"98617",0.9267,0.4344,0.167,0.1891,0.4395,2018,"WA"
"98619",0.6729,0.8313,0.322,0.2266,0.4787,2018,"WA"
"98620",0.8944,0.7785,0.184,0.8756,0.8041,2018,"WA"
"98621",0.2862,0.3356,0.1499,0.2112,0.1414,2018,"WA"
"98624",0.5077,0.9676,0.586,0.862,0.816,2018,"WA"
"98625",0.3697,0.7598,0.1414,0.4497,0.3629,2018,"WA"
"98626",0.8842,0.8688,0.598,0.7717,0.8876,2018,"WA"
"98628",0.4259,0.2606,0.7189,0.4191,0.4719,2018,"WA"
"98629",0.2538,0.586,0.2811,0.2095,0.2198,2018,"WA"
"98631",0.7121,0.9574,0.598,0.7189,0.8399,2018,"WA"
"98632",0.8467,0.9761,0.5605,0.8978,0.9233,2018,"WA"
"98635",0.6831,0.8518,0.6491,0.707,0.8058,2018,"WA"
"98638",0.3884,0.5639,0.4157,0.3816,0.4037,2018,"WA"
"98639",0.1823,0.0494,0.0954,0.414,0.0937,2018,"WA"
"98640",0.8825,0.6116,0.5128,0.7479,0.8194,2018,"WA"
"98641",0,0.0443,0,0,0,2018,"WA"
"98642",0.0681,0.3901,0.5009,0.2675,0.1704,2018,"WA"
"98643",0.1891,0.2266,0.5264,0.1942,0.1772,2018,"WA"
"98644",0.2385,0.5656,0.0511,0.2487,0.1533,2018,"WA"
"98645",0.4327,0.5673,0.4446,0.2794,0.3901,2018,"WA"
"98647",0.6218,0.4497,0.2078,0.0528,0.167,2018,"WA"
"98648",0.799,0.678,0.2879,0.8501,0.77,2018,"WA"
"98649",0.494,0.7973,0.5843,0.2232,0.4583,2018,"WA"
"98650",0.1976,0.3543,0.4634,0.0733,0.1175,2018,"WA"
"98651",0.2726,0.3254,0.6593,0.1175,0.2129,2018,"WA"
"98660",0.598,0.4174,0.6508,0.9642,0.8007,2018,"WA"
"98661",0.7649,0.5196,0.833,0.8552,0.8535,2018,"WA"
"98662",0.5571,0.7155,0.6729,0.7394,0.7428,2018,"WA"
"98663",0.5196,0.5809,0.6218,0.7973,0.7155,2018,"WA"
"98664",0.5315,0.6491,0.753,0.7087,0.7325,2018,"WA"
"98665",0.4855,0.5571,0.6763,0.5809,0.6303,2018,"WA"
"98670",0.9676,0.3509,0.2027,0.2147,0.5196,2018,"WA"
"98671",0.1755,0.414,0.3407,0.4242,0.276,2018,"WA"
